,Timestamp,S_M_10cm,S_M_45cm,S_M_80cm,Temperature,Humidity,Pressure,Luxes,Battery,Readings,a,b,c
1433,1606618447,3401.36,4310.34,6097.56,7.84,100.0,98838.45,0.0,41,1434, Sun, 20/11/29, 02:54:07
1434,1606618552,3787.87,4310.34,6024.09,7.76,100.0,98847.32,0.0,41,1435, Sun, 20/11/29, 02:55:52
1435,1606618657,5102.04,4347.82,6024.09,7.59,100.0,98844.60,0.0,41,1436, Sun, 20/11/29, 02:57:37
1436,1606618763,7142.85,4310.34,6097.56,7.48,100.0,98844.85,0.0,41,1437, Sun, 20/11/29, 02:59:23
1437,1606618901,7575.75,4310.34,6024.09,7.38,100.0,98846.75,0.0,41,1438, Sun, 20/11/29, 03:01:41
1438,1606619006,7575.75,4347.82,6024.09,7.42,100.0,98844.45,0.0,41,1439, Sun, 20/11/29, 03:03:26
1439,1606619111,7575.75,4347.82,6172.83,7.44,100.0,98847.76,0.0,41,1440, Sun, 20/11/29, 03:05:11
1440,1606619216,7575.75,4310.34,6172.83,7.4,100.0,98847.25,0.0,41,1441, Sun, 20/11/29, 03:06:56
1441,1606619321,7812.5,4310.34,6172.83,7.44,100.0,98839.86,0.0,41,1442, Sun, 20/11/29, 03:08:41
1442,1606619426,7692.3,4347.82,6172.83,7.51,100.0,98835.62,0.0,41,1443, Sun, 20/11/29, 03:10:26
1443,1606619531,7812.5,4385.96,6172.83,7.69,100.0,98842.81,0.0,41,1444, Sun, 20/11/29, 03:12:11
1444,1606619636,7812.5,4347.82,6172.83,7.65,100.0,98844.78,0.0,41,1445, Sun, 20/11/29, 03:13:56
1445,1606619741,7812.5,4347.82,6172.83,7.48,100.0,98843.88,0.0,41,1446, Sun, 20/11/29, 03:15:41
1446,1606619846,7692.3,4385.96,6172.83,7.34,100.0,98852.31,0.0,41,1447, Sun, 20/11/29, 03:17:26
1447,1606619951,7812.5,4347.82,6172.83,7.38,100.0,98851.19,0.0,41,1448, Sun, 20/11/29, 03:19:11
1448,1606620056,7812.5,4347.82,6172.83,7.5,100.0,98853.42,0.0,34,1449, Sun, 20/11/29, 03:20:56
1449,1606620161,7936.5,4347.82,6172.83,7.46,100.0,98848.61,0.0,40,1450, Sun, 20/11/29, 03:22:41
1450,1606620300,7812.5,4385.96,6172.83,7.34,100.0,98862.06,0.0,40,1451, Sun, 20/11/29, 03:25:00
1451,1606620405,7812.5,4347.82,6172.83,7.28,100.0,98855.44,0.0,40,1452, Sun, 20/11/29, 03:26:45
1452,1606620510,7812.5,4347.82,6172.83,7.3,100.0,98863.19,0.0,40,1453, Sun, 20/11/29, 03:28:30
1453,1606620615,7936.5,4347.82,6097.56,7.26,100.0,98869.90,0.0,40,1454, Sun, 20/11/29, 03:30:15
1454,1606620720,7936.5,4424.77,6172.83,7.13,100.0,98867.50,0.0,40,1455, Sun, 20/11/29, 03:32:00
1455,1606620826,7936.5,4385.96,6097.56,7.07,100.0,98876.98,0.0,40,1456, Sun, 20/11/29, 03:33:46
1456,1606620931,7812.5,4385.96,6172.83,7.05,100.0,98878.94,0.0,40,1457, Sun, 20/11/29, 03:35:31
1457,1606621036,7936.5,4385.96,6097.56,7.11,100.0,98873.22,0.0,40,1458, Sun, 20/11/29, 03:37:16
1458,1606621141,7812.5,4385.96,6250.0,7.11,100.0,98878.49,0.0,40,1459, Sun, 20/11/29, 03:39:01
1459,1606621246,7812.5,4385.96,6250.0,7.11,100.0,98878.32,0.0,40,1460, Sun, 20/11/29, 03:40:46
1460,1606621351,7936.5,4385.96,6250.0,7.25,100.0,98874.50,0.0,38,1461, Sun, 20/11/29, 03:42:31
1461,1606621456,7936.5,4464.28,6250.0,7.3,100.0,98877.32,0.0,40,1462, Sun, 20/11/29, 03:44:16
1462,1606621561,7812.5,4424.77,6250.0,7.28,100.0,98875.99,0.0,40,1463, Sun, 20/11/29, 03:46:01
1463,1606621674,7936.5,4464.28,6250.0,7.15,100.0,98876.24,0.0,40,1464, Sun, 20/11/29, 03:47:54
1464,1606621787,7812.5,4464.28,6250.0,7.09,100.0,98870.74,0.0,40,1465, Sun, 20/11/29, 03:49:47
1465,1606621927,7936.5,4464.28,6250.0,7.0,100.0,98872.62,0.0,38,1466, Sun, 20/11/29, 03:52:07
1466,1606622032,7812.5,4464.28,6250.0,6.88,100.0,98869.24,0.0,40,1467, Sun, 20/11/29, 03:53:52
1467,1606622137,7936.5,4464.28,6250.0,6.94,100.0,98878.50,0.0,40,1468, Sun, 20/11/29, 03:55:37
1468,1606622242,7936.5,4504.5,6250.0,7.0,100.0,98873.45,0.0,40,1469, Sun, 20/11/29, 03:57:22
1469,1606622347,7936.5,4504.5,6250.0,7.05,100.0,98874.81,0.0,40,1470, Sun, 20/11/29, 03:59:07
1470,1606622452,7936.5,4504.5,6250.0,7.13,100.0,98879.15,0.0,40,1471, Sun, 20/11/29, 04:00:52
1471,1606622557,7936.5,4545.45,6250.0,7.19,100.0,98879.39,0.0,40,1472, Sun, 20/11/29, 04:02:37
1472,1606622662,7812.5,4545.45,6250.0,7.23,100.0,98876.48,0.0,40,1473, Sun, 20/11/29, 04:04:22
1473,1606622767,7812.5,4587.15,6250.0,7.26,100.0,98876.98,0.0,40,1474, Sun, 20/11/29, 04:06:07
1474,1606622872,7936.5,4629.62,6250.0,7.34,100.0,98877.88,0.0,40,1475, Sun, 20/11/29, 04:07:52
1475,1606622979,7812.5,4716.98,6250.0,7.34,100.0,98883.15,0.0,40,1476, Sun, 20/11/29, 04:09:39
1476,1606623084,7936.5,4761.9,6250.0,7.25,100.0,98882.25,0.0,40,1477, Sun, 20/11/29, 04:11:24
1477,1606623189,7936.5,4761.9,6250.0,7.13,100.0,98879.15,0.0,40,1478, Sun, 20/11/29, 04:13:09
1478,1606623302,7812.5,4854.36,6250.0,6.9,100.0,98874.35,0.0,40,1479, Sun, 20/11/29, 04:15:02
1479,1606623415,7812.5,4901.96,6250.0,6.88,100.0,98867.56,0.0,40,1480, Sun, 20/11/29, 04:16:55
1480,1606623528,7936.5,5000.0,6250.0,7.01,100.0,98867.02,0.0,40,1481, Sun, 20/11/29, 04:18:48
1481,1606623641,7936.5,5050.5,6250.0,7.19,100.0,98870.64,0.0,40,1482, Sun, 20/11/29, 04:20:41
1482,1606623780,7812.5,5208.33,6329.11,7.19,100.0,98868.85,0.0,40,1483, Sun, 20/11/29, 04:23:00
1483,1606623885,7936.5,5319.14,6329.11,7.07,100.0,98870.89,0.0,40,1484, Sun, 20/11/29, 04:24:45
1484,1606623990,7936.5,5319.14,6329.11,6.98,100.0,98863.88,0.0,38,1485, Sun, 20/11/29, 04:26:30
1485,1606624095,7936.5,5494.5,6329.11,6.92,100.0,98866.28,0.0,39,1486, Sun, 20/11/29, 04:28:15
1486,1606624200,7936.5,5555.55,6329.11,6.9,100.0,98875.19,0.0,39,1487, Sun, 20/11/29, 04:30:00
1487,1606624305,7936.5,5617.97,6329.11,6.98,100.0,98869.15,0.0,39,1488, Sun, 20/11/29, 04:31:45
1488,1606624410,7812.5,5681.81,6329.11,7.11,100.0,98872.38,0.0,39,1489, Sun, 20/11/29, 04:33:30
1489,1606624515,7936.5,5747.12,6329.11,7.17,100.0,98867.32,0.0,39,1490, Sun, 20/11/29, 04:35:15
1490,1606624620,7936.5,5813.95,6410.25,7.21,100.0,98869.69,0.0,39,1491, Sun, 20/11/29, 04:37:00
1491,1606624725,7936.5,5813.95,6410.25,7.09,100.0,98878.64,0.0,37,1492, Sun, 20/11/29, 04:38:45
1492,1606624830,7936.5,5882.35,6410.25,7.03,100.0,98872.31,0.0,33,1493, Sun, 20/11/29, 04:40:30
1493,1606624935,7812.5,5952.38,6410.25,7.03,100.0,98873.14,0.0,39,1494, Sun, 20/11/29, 04:42:15
1494,1606625042,7812.5,5952.38,6410.25,6.96,100.0,98866.85,0.0,39,1495, Sun, 20/11/29, 04:44:02
1495,1606625156,7812.5,6097.56,6410.25,6.96,100.0,98868.48,0.0,39,1496, Sun, 20/11/29, 04:45:56
1496,1606625293,7936.5,6097.56,6329.11,6.84,100.0,98866.22,0.0,39,1497, Sun, 20/11/29, 04:48:13
1497,1606625398,7812.5,6097.56,6329.11,6.82,100.0,98871.49,0.0,39,1498, Sun, 20/11/29, 04:49:58
1498,1606625503,7936.5,6172.83,6329.11,6.76,100.0,98870.56,0.0,39,1499, Sun, 20/11/29, 04:51:43
1499,1606625609,7812.5,6172.83,6410.25,6.71,100.0,98866.74,0.0,39,1500, Sun, 20/11/29, 04:53:29
1500,1606625715,7936.5,6172.83,6329.11,6.78,100.0,98870.28,0.0,39,1501, Sun, 20/11/29, 04:55:15
1501,1606625821,7812.5,6172.83,6410.25,6.84,100.0,98868.85,0.0,39,1502, Sun, 20/11/29, 04:57:01
1502,1606625927,7936.5,6172.83,6329.11,6.8,100.0,98878.86,0.0,38,1503, Sun, 20/11/29, 04:58:47
1503,1606626033,7936.5,6172.83,6329.11,6.76,100.0,98873.88,0.0,38,1504, Sun, 20/11/29, 05:00:33
1504,1606626140,7812.5,6172.83,6410.25,6.73,100.0,98874.19,0.0,38,1505, Sun, 20/11/29, 05:02:20
1505,1606626246,7936.5,6172.83,6329.11,6.71,100.0,98877.11,0.0,34,1506, Sun, 20/11/29, 05:04:06
1506,1606626352,7936.5,6172.83,6329.11,6.65,100.0,98876.88,0.0,38,1507, Sun, 20/11/29, 05:05:52
1507,1606626458,7936.5,6172.83,6329.11,6.67,100.0,98878.39,0.0,38,1508, Sun, 20/11/29, 05:07:38
1508,1606626564,7936.5,6172.83,6410.25,6.8,100.0,98880.98,0.0,38,1509, Sun, 20/11/29, 05:09:24
1509,1606626678,7936.5,6172.83,6329.11,6.9,100.0,98891.00,0.0,38,1510, Sun, 20/11/29, 05:11:18
1510,1606626792,7936.5,6172.83,6329.11,6.88,100.0,98886.85,0.0,38,1511, Sun, 20/11/29, 05:13:12
1511,1606626906,7936.5,6172.83,6410.25,6.73,100.0,98875.:0,0.0,38,1512, Sun, 20/11/29, 05:15:06
1512,1606627019,7936.5,6172.83,6329.11,6.67,100.0,98888.92,0.0,38,1513, Sun, 20/11/29, 05:16:59
1513,1606627157,7936.5,6172.83,6410.25,6.78,100.0,98880.98,0.0,38,1514, Sun, 20/11/29, 05:19:17
1514,1606627265,7936.5,6172.83,6329.11,6.76,100.0,98888.88,0.0,38,1515, Sun, 20/11/29, 05:21:05
1515,1606627371,7936.5,6172.83,6329.11,6.78,100.0,98879.15,0.0,38,1516, Sun, 20/11/29, 05:22:51
1516,1606627477,7936.5,6172.83,6410.25,6.63,100.0,98880.50,0.0,38,1517, Sun, 20/11/29, 05:24:37
1517,1606627583,7936.5,6172.83,6329.11,6.63,100.0,98885.92,0.0,38,1518, Sun, 20/11/29, 05:26:23
1518,1606627689,7936.5,6172.83,6410.25,6.71,100.0,98885.85,0.0,38,1519, Sun, 20/11/29, 05:28:09
1519,1606627795,7936.5,6172.83,6329.11,6.82,100.0,98884.81,0.0,38,1520, Sun, 20/11/29, 05:29:55
1520,1606627901,7936.5,6172.83,6329.11,6.76,100.0,98894.15,0.0,30,1521, Sun, 20/11/29, 05:31:41
1521,1606628007,7812.5,6097.56,6329.11,6.61,100.0,98888.68,0.0,38,1522, Sun, 20/11/29, 05:33:27
1522,1606628113,7936.5,6172.83,6329.11,6.46,100.0,98888.50,0.0,38,1523, Sun, 20/11/29, 05:35:13
1523,1606628219,7936.5,6172.83,6329.11,6.38,100.0,98892.72,0.0,38,1524, Sun, 20/11/29, 05:36:59
1524,1606628327,7936.5,6172.83,6329.11,6.5,100.0,98891.52,0.0,38,1525, Sun, 20/11/29, 05:38:47
1525,1606628433,7936.5,6172.83,6410.25,6.67,100.0,98889.90,0.0,38,1526, Sun, 20/11/29, 05:40:33
1526,1606628573,7936.5,6172.83,6329.11,6.98,100.0,98900.94,0.0,38,1527, Sun, 20/11/29, 05:42:53
1527,1606628679,7936.5,6172.83,6329.11,6.96,100.0,98900.94,0.0,38,1528, Sun, 20/11/29, 05:44:39
1528,1606628785,7936.5,6172.83,6410.25,6.76,100.0,98900.38,0.0,38,1529, Sun, 20/11/29, 05:46:25
1529,1606628891,7936.5,6172.83,6329.11,6.61,100.0,98897.56,0.0,38,1530, Sun, 20/11/29, 05:48:11
1530,1606628997,7936.5,6172.83,6329.11,6.61,100.0,98895.62,0.0,38,1531, Sun, 20/11/29, 05:49:57
1531,1606629103,7812.5,6172.83,6493.5,6.67,100.0,98891.72,0.0,38,1532, Sun, 20/11/29, 05:51:43
1532,1606629209,7812.5,6097.56,6329.11,6.67,100.0,98897.81,0.0,38,1533, Sun, 20/11/29, 05:53:29
1533,1606629316,7936.5,6172.83,6410.25,6.59,100.0,98900.20,0.0,33,1534, Sun, 20/11/29, 05:55:16
1534,1606629422,7812.5,6097.56,6410.25,6.59,100.0,98902.00,0.0,37,1535, Sun, 20/11/29, 05:57:02
1535,1606629528,7936.5,6172.83,6493.5,6.55,100.0,98906.75,0.0,37,1536, Sun, 20/11/29, 05:58:48
1536,1606629634,7936.5,6172.83,6329.11,6.61,100.0,98913.22,0.0,37,1537, Sun, 20/11/29, 06:00:34
1537,1606629740,7692.3,6097.56,6410.25,6.65,100.0,98922.64,0.0,35,1538, Sun, 20/11/29, 06:02:20
1538,1606629846,7692.3,6172.83,6493.5,6.69,100.0,98916.94,0.0,37,1539, Sun, 20/11/29, 06:04:06
1539,1606629960,7812.5,6172.83,6329.11,6.67,100.0,98919.85,0.0,33,1540, Sun, 20/11/29, 06:06:00
1540,1606630100,7812.5,6172.83,6410.25,6.63,100.0,98927.06,0.0,37,1541, Sun, 20/11/29, 06:08:20
1541,1606630206,7692.3,6172.83,6493.5,6.51,100.0,98924.78,0.0,37,1542, Sun, 20/11/29, 06:10:06
1542,1606630312,7692.3,6172.83,6493.5,6.38,100.0,98929.42,0.0,37,1543, Sun, 20/11/29, 06:11:52
1543,1606630418,7812.5,6172.83,6410.25,6.38,100.0,98935.64,0.0,37,1544, Sun, 20/11/29, 06:13:38
1544,1606630524,7692.3,6172.83,6493.5,6.55,100.0,98938.35,0.0,37,1545, Sun, 20/11/29, 06:15:24
1545,1606630630,7692.3,6172.83,6493.5,6.65,100.0,98941.76,0.0,37,1546, Sun, 20/11/29, 06:17:10
1546,1606630736,7812.5,6172.83,6410.25,6.63,100.0,98935.98,0.0,37,1547, Sun, 20/11/29, 06:18:56
1547,1606630842,7812.5,6172.83,6410.25,6.55,100.0,98945.56,0.0,37,1548, Sun, 20/11/29, 06:20:42
1548,1606630948,7812.5,6172.83,6410.25,6.44,100.0,98949.90,0.0,36,1549, Sun, 20/11/29, 06:22:28
1549,1606631054,7812.5,6172.83,6410.25,6.38,100.0,98949.50,0.0,36,1550, Sun, 20/11/29, 06:24:14
1550,1606631160,7812.5,6172.83,6410.25,6.42,100.0,98950.32,0.0,36,1551, Sun, 20/11/29, 06:26:00
1551,1606631268,7812.5,6172.83,6410.25,6.32,100.0,98945.95,0.0,36,1552, Sun, 20/11/29, 06:27:48
1552,1606631374,7692.3,6172.83,6493.5,6.25,100.0,98956.38,0.0,36,1553, Sun, 20/11/29, 06:29:34
1553,1606631489,7812.5,6172.83,6410.25,6.3,100.0,98955.80,0.0,36,1554, Sun, 20/11/29, 06:31:29
1554,1606631630,7812.5,6172.83,6410.25,6.44,100.0,98956.15,0.0,36,1555, Sun, 20/11/29, 06:33:50
1555,1606631737,7692.3,6172.83,6493.5,6.4,100.0,98957.39,0.0,36,1556, Sun, 20/11/29, 06:35:37
1556,1606631844,7812.5,6172.83,6410.25,6.32,100.0,98959.92,0.0,36,1557, Sun, 20/11/29, 06:37:24
1557,1606631921,7812.5,6172.83,6410.25,6.19,100.0,98964.81,1.0,34,1558, Sun, 20/11/29, 06:38:41
1558,1606632027,7692.3,6172.83,6493.5,6.05,100.0,98972.36,1.0,36,1559, Sun, 20/11/29, 06:40:27
1559,1606632134,7812.5,6172.83,6410.25,6.01,100.0,98966.26,1.0,36,1560, Sun, 20/11/29, 06:42:14
1560,1606632241,7812.5,6172.83,6410.25,6.13,100.0,98963.44,2.0,36,1561, Sun, 20/11/29, 06:44:01
1561,1606632349,7812.5,6172.83,6410.25,6.26,100.0,98960.50,2.0,36,1562, Sun, 20/11/29, 06:45:49
1562,1606632456,7812.5,6172.83,6410.25,6.34,100.0,98959.80,3.0,36,1563, Sun, 20/11/29, 06:47:36
1563,1606632563,7692.3,6172.83,6493.5,6.38,100.0,98967.24,4.0,36,1564, Sun, 20/11/29, 06:49:23
1564,1606632670,7812.5,6172.83,6410.25,6.38,100.0,98967.24,5.0,36,1565, Sun, 20/11/29, 06:51:10
1565,1606632777,7812.5,6172.83,6410.25,6.3,100.0,98973.39,7.0,36,1566, Sun, 20/11/29, 06:52:57
1566,1606632884,7812.5,6172.83,6410.25,6.21,100.0,98980.35,10.0,36,1567, Sun, 20/11/29, 06:54:44
1567,1606633025,7812.5,6172.83,6410.25,6.23,100.0,98984.50,17.0,36,1568, Sun, 20/11/29, 06:57:05
1568,1606633132,7692.3,6172.83,6493.5,6.3,100.0,98985.56,22.0,36,1569, Sun, 20/11/29, 06:58:52
1569,1606633239,7812.5,6172.83,6410.25,6.42,100.0,98988.88,31.0,36,1570, Sun, 20/11/29, 07:00:39
1570,1606633346,7812.5,6172.83,6410.25,6.36,100.0,98991.10,42.0,36,1571, Sun, 20/11/29, 07:02:26
1571,1606633455,7812.5,6172.83,6410.25,6.32,100.0,98991.51,53.0,36,1572, Sun, 20/11/29, 07:04:15
1572,1606633562,7692.3,6172.83,6493.5,6.15,100.0,99000.99,62.0,34,1573, Sun, 20/11/29, 07:06:02
1573,1606633669,7692.3,6172.83,6493.5,6.0,100.0,98998.11,70.0,36,1574, Sun, 20/11/29, 07:07:49
1574,1606633776,7812.5,6172.83,6410.25,6.01,100.0,98996.15,79.0,36,1575, Sun, 20/11/29, 07:09:36
1575,1606633883,7812.5,6172.83,6410.25,6.19,100.0,98999.75,89.0,36,1576, Sun, 20/11/29, 07:11:23
1576,1606633990,7812.5,6172.83,6410.25,6.38,100.0,99002.31,94.0,36,1577, Sun, 20/11/29, 07:13:10
1577,1606634097,7812.5,6172.83,6410.25,6.63,100.0,99000.82,96.0,36,1578, Sun, 20/11/29, 07:14:57
1578,1606634204,7812.5,6172.83,6410.25,6.63,100.0,99000.99,96.0,36,1579, Sun, 20/11/29, 07:16:44
1579,1606634311,7812.5,6172.83,6410.25,6.57,100.0,99005.02,90.0,36,1580, Sun, 20/11/29, 07:18:31
1580,1606634453,7692.3,6172.83,6493.5,6.57,100.0,99010.99,108.0,36,1581, Sun, 20/11/29, 07:20:53
1581,1606634562,7812.5,6172.83,6410.25,6.55,100.0,99003.36,172.0,35,1582, Sun, 20/11/29, 07:22:42
1582,1606634669,7812.5,6172.83,6410.25,6.61,100.0,99010.51,172.0,36,1583, Sun, 20/11/29, 07:24:29
1583,1606634776,7692.3,6172.83,6493.5,6.63,100.0,99017.48,169.0,36,1584, Sun, 20/11/29, 07:26:16
1584,1606634883,7812.5,6172.83,6410.25,6.71,100.0,99018.40,106.0,36,1585, Sun, 20/11/29, 07:28:03
1585,1606634990,7812.5,6172.83,6410.25,6.84,100.0,99012.12,74.0,36,1586, Sun, 20/11/29, 07:29:50
1586,1606635097,7812.5,6172.83,6410.25,6.92,100.0,99018.18,164.0,36,1587, Sun, 20/11/29, 07:31:37
1587,1606635204,7812.5,6172.83,6410.25,6.98,100.0,99017.74,148.0,36,1588, Sun, 20/11/29, 07:33:24
1588,1606635311,7812.5,6172.83,6410.25,7.05,100.0,99022.94,127.0,36,1589, Sun, 20/11/29, 07:35:11
1589,1606635418,7692.3,6097.56,6493.5,7.11,100.0,99018.88,232.0,36,1590, Sun, 20/11/29, 07:36:58
1590,1606635526,7692.3,6172.83,6493.5,7.13,100.0,99027.62,135.0,36,1591, Sun, 20/11/29, 07:38:46
1591,1606635633,7692.3,6097.56,6493.5,7.3,100.0,99019.88,203.0,31,1592, Sun, 20/11/29, 07:40:33
1592,1606635740,7812.5,6024.09,6410.25,7.46,100.0,99033.24,239.0,36,1593, Sun, 20/11/29, 07:42:20
1593,1606635880,7812.5,6024.09,6410.25,7.59,100.0,99033.86,262.0,36,1594, Sun, 20/11/29, 07:44:40
1594,1606635987,7812.5,6024.09,6410.25,7.63,100.0,99036.58,310.0,36,1595, Sun, 20/11/29, 07:46:27
1595,1606636094,7812.5,6097.56,6410.25,7.69,100.0,99035.28,330.0,36,1596, Sun, 20/11/29, 07:48:14
1596,1606636201,7812.5,6097.56,6410.25,7.75,100.0,99039.12,333.0,35,1597, Sun, 20/11/29, 07:50:01
1597,1606636308,7812.5,6024.09,6410.25,7.88,100.0,99042.22,346.0,36,1598, Sun, 20/11/29, 07:51:48
1598,1606636415,7812.5,6024.09,6410.25,8.1,100.0,99039.10,355.0,36,1599, Sun, 20/11/29, 07:53:35
1599,1606636522,7812.5,6097.56,6410.25,8.34,100.0,99033.35,352.0,36,1600, Sun, 20/11/29, 07:55:22
1600,1606636629,7812.5,6024.09,6410.25,8.43,100.0,99045.48,350.0,36,1601, Sun, 20/11/29, 07:57:09
1601,1606636736,7692.3,6097.56,6410.25,8.43,100.0,99052.38,369.0,36,1602, Sun, 20/11/29, 07:58:56
1602,1606636843,7812.5,6097.56,6410.25,8.44,100.0,99055.86,400.0,35,1603, Sun, 20/11/29, 08:00:43
1603,1606636950,7812.5,6024.09,6410.25,8.47,100.0,99055.56,407.0,35,1604, Sun, 20/11/29, 08:02:30
1604,1606637057,7575.75,6024.09,6410.25,8.51,100.0,99046.48,416.0,35,1605, Sun, 20/11/29, 08:04:17
1605,1606637164,7575.75,6024.09,6410.25,8.51,100.0,99055.24,423.0,35,1606, Sun, 20/11/29, 08:06:04
1606,1606637280,7692.3,6097.56,6410.25,8.51,100.0,99062.32,433.0,35,1607, Sun, 20/11/29, 08:08:00
1607,1606637395,7692.3,6097.56,6410.25,8.47,100.0,99063.62,446.0,35,1608, Sun, 20/11/29, 08:09:55
1608,1606637511,7692.3,6097.56,6410.25,8.39,100.0,99069.52,467.0,35,1609, Sun, 20/11/29, 08:11:51
1609,1606637628,7692.3,6097.56,6410.25,8.3,100.0,99072.28,467.0,35,1610, Sun, 20/11/29, 08:13:48
1610,1606637744,7575.75,6024.09,6410.25,8.14,100.0,99077.25,494.0,35,1611, Sun, 20/11/29, 08:15:44
1611,1606637860,7575.75,6024.09,6410.25,8.0,100.0,99077.80,540.0,35,1612, Sun, 20/11/29, 08:17:40
1612,1606637976,7575.75,6024.09,6410.25,7.98,100.0,99072.81,616.0,35,1613, Sun, 20/11/29, 08:19:36
1613,1606638092,7692.3,6097.56,6410.25,8.05,100.0,99073.70,827.0,36,1614, Sun, 20/11/29, 08:21:32
1614,1606638208,7692.3,6097.56,6493.5,8.23,100.0,99078.99,1448.0,36,1615, Sun, 20/11/29, 08:23:28
1615,1606638324,7575.75,6024.09,6410.25,8.57,100.0,99081.72,1723.0,38,1616, Sun, 20/11/29, 08:25:24
1616,1606638440,7575.75,6024.09,6410.25,9.07,100.0,99078.35,2351.0,39,1617, Sun, 20/11/29, 08:27:20
1617,1606638582,7812.5,6024.09,6410.25,9.88,100.0,99091.81,2647.0,37,1618, Sun, 20/11/29, 08:29:42
1618,1606638690,7575.75,6024.09,6410.25,10.64,100.0,99087.02,2899.0,40,1619, Sun, 20/11/29, 08:31:30
1619,1606638799,7575.75,6024.09,6410.25,11.28,100.0,99092.98,3113.0,38,1620, Sun, 20/11/29, 08:33:19
1620,1606638907,7575.75,6024.09,6493.5,11.64,100.0,99094.31,3240.0,40,1621, Sun, 20/11/29, 08:35:07
1621,1606639015,7575.75,6024.09,6493.5,11.86,100.0,99089.06,3307.0,38,1622, Sun, 20/11/29, 08:36:55
1622,1606639123,7575.75,6024.09,6493.5,12.14,100.0,99091.81,3269.0,40,1623, Sun, 20/11/29, 08:38:43
1623,1606639231,7575.75,6024.09,6493.5,12.23,100.0,99097.06,3035.0,35,1624, Sun, 20/11/29, 08:40:31
1624,1606639339,7692.3,6097.56,6410.25,12.26,100.0,99101.22,2971.0,40,1625, Sun, 20/11/29, 08:42:19
1625,1606639447,7575.75,6024.09,6493.5,12.22,100.0,99096.42,3110.0,35,1626, Sun, 20/11/29, 08:44:07
1626,1606639555,7692.3,6097.56,6410.25,12.48,100.0,99107.35,2690.0,40,1627, Sun, 20/11/29, 08:45:55
1627,1606639663,7575.75,6024.09,6493.5,12.52,100.0,99104.31,2178.0,38,1628, Sun, 20/11/29, 08:47:43
1628,1606639771,7575.75,5952.38,6493.5,12.43,100.0,99108.25,1960.0,40,1629, Sun, 20/11/29, 08:49:31
1629,1606639881,7575.75,5952.38,6410.25,12.27,100.0,99121.30,1708.0,40,1630, Sun, 20/11/29, 08:51:21
1630,1606639997,7575.75,6024.09,6493.5,12.14,100.0,99121.70,1466.0,39,1631, Sun, 20/11/29, 08:53:17
1631,1606640113,7575.75,6024.09,6410.25,12.13,100.0,99129.40,1394.0,39,1632, Sun, 20/11/29, 08:55:13
1632,1606640229,7575.75,5952.38,6493.5,12.14,100.0,99133.36,1340.0,32,1633, Sun, 20/11/29, 08:57:09
1633,1606640345,7575.75,6024.09,6493.5,12.21,100.0,99142.44,1468.0,35,1634, Sun, 20/11/29, 08:59:05
1634,1606640461,7575.75,6024.09,6493.5,12.31,100.0,99145.69,1638.0,40,1635, Sun, 20/11/29, 09:01:01
1635,1606640577,7692.3,6024.09,6410.25,12.47,100.0,99141.25,1696.0,39,1636, Sun, 20/11/29, 09:02:57
1636,1606640693,7692.3,6097.56,6410.25,12.68,100.0,99143.06,1677.0,39,1637, Sun, 20/11/29, 09:04:53
1637,1606640809,7575.75,6024.09,6493.5,12.84,100.0,99150.24,1675.0,38,1638, Sun, 20/11/29, 09:06:49
1638,1606640925,7692.3,6097.56,6410.25,12.9,100.0,99143.85,1529.0,38,1639, Sun, 20/11/29, 09:08:45
1639,1606641043,7575.75,5952.38,6493.5,12.89,100.0,99151.19,1384.0,40,1640, Sun, 20/11/29, 09:10:43
1640,1606641159,7692.3,6024.09,6410.25,12.97,100.0,99164.40,1328.0,33,1641, Sun, 20/11/29, 09:12:39
1641,1606641275,7692.3,6097.56,6410.25,13.02,100.0,99168.19,1354.0,40,1642, Sun, 20/11/29, 09:14:35
1642,1606641418,7575.75,6024.09,6410.25,13.09,100.0,99171.15,1424.0,40,1643, Sun, 20/11/29, 09:16:58
1643,1606641526,7575.75,6024.09,6493.5,13.18,100.0,99169.25,1477.0,39,1644, Sun, 20/11/29, 09:18:46
1644,1606641634,7692.3,6097.56,6410.25,13.3,100.0,99173.90,1830.0,39,1645, Sun, 20/11/29, 09:20:34
1645,1606641742,7575.75,6097.56,6493.5,13.5,100.0,99180.36,2043.0,41,1646, Sun, 20/11/29, 09:22:22
1646,1606641850,7575.75,6097.56,6410.25,13.69,100.0,99184.10,1908.0,41,1647, Sun, 20/11/29, 09:24:10
1647,1606641958,7575.75,6024.09,6493.5,13.69,100.0,99176.11,1880.0,41,1648, Sun, 20/11/29, 09:25:58
1648,1606642068,7575.75,6097.56,6493.5,13.77,100.0,99178.68,1940.0,41,1649, Sun, 20/11/29, 09:27:48
1649,1606642176,7575.75,6024.09,6493.5,13.81,100.0,99174.42,1920.0,41,1650, Sun, 20/11/29, 09:29:36
1650,1606642285,7575.75,6024.09,6410.25,13.89,100.0,99182.70,1864.0,40,1651, Sun, 20/11/29, 09:31:25
1651,1606642394,7575.75,6024.09,6493.5,13.93,100.0,99176.81,1850.0,40,1652, Sun, 20/11/29, 09:33:14
1652,1606642503,7575.75,6097.56,6493.5,13.94,100.0,99178.25,2170.0,42,1653, Sun, 20/11/29, 09:35:03
